p/c, iter, r∞, r₂
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.0, 0.0
, 1, 0.0, 0.0
c, 0, 0.0, 0.0
, 1, 0.0, 0.0
p, 0, 0.23412758046029797, 0.20839337174271103
, 1, 0.00557636066156034, 0.0002410650506270433
, 2, 9.947329646624854e-5, 1.9989781918995194e-7
c, 0, 0.048703545954755637, 0.003979473180093207
, 1, 0.0003234581069435987, 1.2893760102065288e-6
p, 0, 0.6279699820145805, 1.4158100202207975
, 1, 0.012358571291198637, 0.0018557819986437139
, 2, 0.002151643782917493, 0.0007872593644719652
, 3, 0.001049830076041515, 0.00026366352764963137
, 4, 0.0007001326925612473, 0.00011509220462592568
, 5, 0.00045896013706449453, 4.519641954164185e-5
c, 0, 0.34925185362615574, 0.5988074250593486
, 1, 0.003773528770287783, 0.00021825182672679003
, 2, 0.0006405474441579397, 1.1750141312117496e-5
p, 0, 0.4293305146508927, 0.7749235018417998
, 1, 0.007155883185256952, 0.0008403652293978606
, 2, 0.0016691560322222784, 0.00045730969504497707
, 3, 0.0009522285124748468, 0.00016794548572145497
, 4, 0.0005272887781359749, 6.964752565747061e-5
c, 0, 0.059443298436219864, 0.015506741823011207
, 1, 0.001057718122639847, 2.523288446248078e-5
p, 0, 0.5502362375699144, 1.9834230745553956
, 1, 0.014418466522998462, 0.003096291185846848
, 2, 0.0030113161843337596, 0.0013562023958454026
, 3, 0.0018200841839478247, 0.0004958717097619716
, 4, 0.0009669295963641206, 0.00019799066916082345
, 5, 0.0006284663151019986, 8.462639013852015e-5
c, 0, 0.12562903098538228, 0.08404631335207363
, 1, 0.001432883171691456, 3.3694619174661995e-5
p, 0, 0.40824134243897825, 0.8546656574461968
, 1, 0.0064808441963990345, 0.0007432244958466291
, 2, 0.0014358107994455994, 0.00028670094243702006
, 3, 0.0011051804426296702, 0.0001337581150773129
, 4, 0.0004948918801795292, 4.313651623203852e-5
c, 0, 0.04989531235029664, 0.014063535154434098
, 1, 0.0014139046237459589, 1.9124881701834978e-5
p, 0, 1.3218372573950359, 3.6889862299611518
, 1, 0.0224068194941866, 0.0025212888121936418
, 2, 0.0028444842948188824, 0.00023930611154302607
, 3, 0.0011080914188471651, 0.0001338172156235045
, 4, 0.0005034692620140206, 3.4469746477251795e-5
c, 0, 0.011707342834736416, 0.0008498398071192466
, 1, 0.0005653200890569519, 1.7414336159339805e-5
p, 0, 0.6859163200363909, 0.8300940447845381
, 1, 0.011608529438466662, 0.000678312079711801
, 2, 0.0005362815758388399, 2.8793529820509124e-6
c, 0, 0.01230654294235909, 0.0008786404868271703
, 1, 0.0002342222968793812, 8.982286922833924e-7
p, 0, 0.9408555220206886, 1.6877739024942593
, 1, 0.016695101863588815, 0.0011714781056242586
, 2, 0.0003578696118380424, 1.1719172154538056e-6
c, 0, 0.006499016097614732, 0.00029513283274758083
, 1, 7.32728170815524e-5, 1.3889686326438303e-7
p, 0, 0.4630030098052738, 0.41176468397200444
, 1, 0.007662432157389672, 0.00026200523764298997
, 2, 0.0002561562769482259, 6.20763863341798e-7
c, 0, 0.006515637672281535, 0.00026389464474466757
, 1, 0.00016086701430216945, 5.196716475617055e-7
p, 0, 0.3449328498473715, 0.20506789662776545
, 1, 0.0048705581179850355, 0.0001178017624987247
, 2, 0.0004029326671346406, 1.629625563183297e-6
c, 0, 0.00874240319614243, 0.00043114572681840295
, 1, 0.000213769127422982, 1.0769161863968437e-6
p, 0, 0.28687176224952227, 0.14135423309924572
, 1, 0.0042948285406363565, 7.989087383895537e-5
c, 0, 0.015748473456573778, 0.000713124090915934
, 1, 0.00011598848184443103, 3.6387595740494194e-7
p, 0, 0.2413046985858647, 0.10726591723394394
, 1, 0.003715969205625403, 5.546595634483948e-5
c, 0, 0.0070286501801886695, 0.0004503425534593145
, 1, 0.00022327203225275548, 1.3741676496337894e-6
p, 0, 0.2241358258438777, 0.07350110657190832
, 1, 0.0027074745033845867, 3.4951850110652674e-5
c, 0, 0.013855008236963808, 0.0007140029977401789
, 1, 0.00029477988962793144, 1.8444772013134685e-6
p, 0, 0.21041512183350355, 0.11003729924624496
, 1, 0.0028256636909929442, 5.3034273413202425e-5
c, 0, 0.007292807477447243, 0.0004353231630570298
, 1, 0.00019198413887766715, 6.170616862578551e-7
p, 0, 0.1501950838116847, 0.08061629766504577
, 1, 0.0021981383039014414, 4.452190750648954e-5
c, 0, 0.008328088411979438, 0.0005439252495300559
, 1, 0.00026264494798963306, 1.77849531237093e-6
p, 0, 0.10125681319675117, 0.0308225200136752
, 1, 0.0014489896800991317, 2.0055622748853736e-5
c, 0, 0.006485445657870964, 0.0005009070224501128
, 1, 0.0003121847879680391, 3.18256172464587e-6
p, 0, 0.099129916442231, 0.026947905391350876
, 1, 0.001198969865155615, 1.3911806583785378e-5
c, 0, 0.0076584384316822915, 0.00035018016136919585
, 1, 0.00011525865362432018, 3.810748397219167e-7
p, 0, 0.13326468218324383, 0.04083711790751826
, 1, 0.0017145262466842755, 2.1038401588197745e-5
c, 0, 0.00833419176374832, 0.0003380784082792292
, 1, 0.00026799537307118943, 3.24236581386351e-6
p, 0, 0.14319298059472435, 0.04737601604959286
, 1, 0.002257836165875314, 2.759013085195145e-5
c, 0, 0.013814420723020672, 0.0006025118725235063
, 1, 0.00038859138501090503, 2.9873971795229175e-6
p, 0, 0.24650026352588034, 0.09507271970343557
, 1, 0.004041383963706714, 0.0001453159915108115
, 2, 0.000465256060527825, 2.363258544487694e-5
c, 0, 0.04318856227738365, 0.003670024623776491
, 1, 0.0013353740237664283, 1.5190595734637013e-5
p, 0, 5.702025610484178, 64.01558681715362
, 1, 0.08603713492640938, 0.03248612615420787
, 2, 0.0017991677324364107, 2.0497670469268094e-5
c, 0, 0.008774302956508986, 0.0006638134145148982
, 1, 0.0005248912477930558, 9.232744255559824e-6
p, 0, 0.7234117887200614, 0.8485108758808867
, 1, 0.009539952800977537, 0.0004483072161571523
, 2, 0.000559044033745111, 5.637877801075987e-6
c, 0, 0.009698763632918241, 0.0006117531534232081
, 1, 0.00041904237443655734, 3.952054465386924e-6
p, 0, 0.5318886612908129, 0.5307595264469454
, 1, 0.007247239508224235, 0.00025046121952545803
, 2, 0.00018861666831529849, 4.3116948960140415e-7
c, 0, 0.007367542537668444, 0.0003939346810653657
, 1, 7.205953313936899e-5, 1.6894535529289298e-7
p, 0, 0.31116525663575717, 0.18608071417912542
, 1, 0.003979059427081179, 8.617987896236664e-5
c, 0, 0.009697347000402583, 0.000429495711739978
, 1, 0.00010008693724993022, 3.9419541101453567e-7
p, 0, 0.2311170093268363, 0.08690302209135024
, 1, 0.002332930272468071, 3.9818865940655286e-5
c, 0, 0.007107465186647529, 0.0004688119813871838
, 1, 0.0003295363496023663, 4.099685159317779e-6
p, 0, 0.17353168485916, 0.07863879035012906
, 1, 0.002022149786384014, 3.841497727318337e-5
c, 0, 0.006997641461693321, 0.00034872412652642824
, 1, 0.00013205910287040357, 4.779325174298097e-7
p, 0, 0.11383952444479266, 0.033756136527942945
, 1, 0.0011990883712954727, 1.7194726102206676e-5
c, 0, 0.009048607944029953, 0.00048427256069110964
, 1, 0.0002577935934061983, 2.4787157573192945e-6
p, 0, 0.09231481281169358, 0.01462423846293303
, 1, 0.0008979869201940346, 9.603992941771317e-6
c, 0, 0.008589338280499497, 0.00034425468247136675
, 1, 0.0002234792325936077, 1.6143031140934542e-6
p, 0, 0.07334303836811149, 0.01491559296455127
, 1, 0.0008751288785108859, 7.1379554215788505e-6
c, 0, 0.010425235872317135, 0.0005067175700461719
, 1, 0.00010117114051233823, 2.4550371222682403e-7
p, 0, 0.0809765989709584, 0.013566673287066285
, 1, 0.0008036511813585781, 7.33353675934787e-6
c, 0, 0.01568937767621334, 0.0007749635658785384
, 1, 0.00020464727508025298, 1.1587003497409663e-6
p, 0, 0.2224924742573922, 0.06438514398884983
, 1, 0.009842711917579381, 0.0007577348175839718
, 2, 0.0018755288319022908, 0.0001435164410588566
, 3, 0.0008137305398375171, 3.7685273837542434e-5
c, 0, 0.04005095108435675, 0.003147000675680208
, 1, 0.0012344307415464745, 1.2275616954789265e-5
p, 0, 24.289190088899037, 1176.2709193035816
, 1, 0.3473578445627163, 0.4238489914760651
, 2, 0.01826691554452303, 0.003230797589325339
, 3, 0.005866810316498183, 0.0006597297837563413
, 4, 0.002092705723407914, 0.00015986454922014762
, 5, 0.0009368881013668948, 4.109843195835093e-5
c, 0, 0.004832670792743287, 0.0003480851877874646
, 1, 0.0004945205963200918, 1.0357097836376395e-5
p, 0, 0.769059874347922, 1.0150010996592098
, 1, 0.010310493579673292, 0.0003817655420142019
, 2, 0.0011935326758333292, 2.3868580483147975e-5
c, 0, 0.009827782005386866, 0.0003983002249918159
, 1, 0.0005107873351087577, 1.1903108767597896e-5
p, 0, 0.4636307720907855, 0.395772731653165
, 1, 0.006565661960396999, 0.00016563523594866682
, 2, 0.0008567164287941612, 8.736836048220721e-6
c, 0, 0.007438901251764573, 0.0002902719221077963
, 1, 0.0002594744444358247, 1.9135828488757036e-6
p, 0, 1.0350201873864073, 2.2904005562511967
, 1, 0.010247954477307546, 0.0008416105625245802
, 2, 0.0005792603666548478, 3.760364700710425e-6
c, 0, 0.004397713869219104, 0.0002328852863664287
, 1, 0.00018531695637536973, 1.217306958730121e-6
p, 0, 1.2877931534277096, 5.420875871368166
, 1, 0.021716072225811574, 0.005610978391381656
, 2, 0.000614368641157591, 7.659243969682837e-6
c, 0, 0.006186383169717724, 0.0002673658441308666
, 1, 0.00037243558954388984, 4.40309526833021e-6
p, 0, 0.8694426877098176, 1.548895121704212
, 1, 0.010348037926674799, 0.0011383095230740688
, 2, 0.0006967788053642142, 7.890110895133673e-6
c, 0, 0.007769036212241832, 0.00029458501178252974
, 1, 0.00026125861150538604, 2.0225097615431754e-6
p, 0, 0.11786199043374654, 0.023560622683697602
, 1, 0.0013979706395729256, 9.530348515122173e-6
c, 0, 0.005771858348245872, 0.0002367888286206535
, 1, 0.00021150970904756914, 1.3590220137816248e-6
p, 0, 0.09731252407849325, 0.01939884798177186
, 1, 0.0018542529659741618, 2.1932770715827245e-5
c, 0, 0.006772204789035182, 0.000256860865256425
, 1, 0.0006464646510552072, 8.7571769827757e-6
p, 0, 0.06773055802650228, 0.012620775513004327
, 1, 0.001263439819415042, 1.2136251154194442e-5
c, 0, 0.005099661085570425, 0.00024264573247386844
, 1, 0.000400819543356581, 3.4306363707613096e-6
p, 0, 0.04030087446117492, 0.009004917484214387
, 1, 0.0007289051026986941, 8.386085253178044e-6
c, 0, 0.008092527592327928, 0.0003659715822598259
, 1, 0.00014472889261240264, 6.053657538331554e-7
p, 0, 0.03162042660786579, 0.005440859493718156
, 1, 0.0005491757682245562, 4.760705161353116e-6
c, 0, 0.014141327514912736, 0.0007585190101381852
, 1, 0.00011092986677919942, 3.953471819779013e-7
p, 0, 0.055635939105813145, 0.009609657291511467
, 1, 0.0010004235224455708, 3.0469079268337475e-5
c, 0, 0.009347763533017766, 0.0005450117467624088
, 1, 0.0007548759379571619, 1.2604760277826294e-5
p, 0, 0.09191065287807036, 0.022800829353633565
, 1, 0.0012925988621605258, 1.6553046939416145e-5
c, 0, 0.007293023608851571, 0.000531879691260378
, 1, 0.0003208248124263626, 2.4925113429404053e-6
p, 0, 0.0874830651537009, 0.01619194585365038
, 1, 0.0011635358105861605, 1.1213374572813965e-5
c, 0, 0.016533452701098794, 0.0010464422730751713
, 1, 0.00029683761571585893, 2.6834724018546986e-6
p, 0, 0.05111026178889684, 0.010308462546014838
, 1, 0.0005035881487063451, 8.105170123399232e-6
c, 0, 0.018511106656020918, 0.000916662829170102
, 1, 0.0001604278323727378, 5.974965302806252e-7
p, 0, 0.0828189139609054, 0.022822083994497304
, 1, 0.0017322545996397722, 4.102956652531269e-5
c, 0, 0.012834108072994793, 0.0005350337015790252
, 1, 0.00024848917693924436, 1.437855884751908e-6
p, 0, 0.03441337520084745, 0.004033806812629879
, 1, 0.0004306410772470208, 4.223166943592898e-6
c, 0, 0.006698233095722322, 0.00024561333089335064
, 1, 0.0002775613577922024, 1.5406044347574276e-6
p, 0, 0.05089087567793886, 0.005684386142212337
, 1, 0.0005540577719804725, 5.904052119104452e-6
c, 0, 0.007612732266395032, 0.0002865299890675168
, 1, 0.00023869165800770116, 1.4724245115121241e-6
p, 0, 3.6954223873893426, 27.316763901800456
, 1, 0.03897073638032026, 0.018362510685300804
, 2, 0.0015539303631621744, 4.517144611762409e-5
c, 0, 0.006474203072534805, 0.0004624479836585875
, 1, 0.0006184242455708872, 8.667104008945889e-6
p, 0, 0.035803524825547314, 0.006165174562735858
, 1, 0.0017554569065353705, 8.641895188956816e-5
c, 0, 0.00883548677864309, 0.0004919366424707988
, 1, 0.0009334509122536152, 3.42520706922991e-5
p, 0, 26.171824408511366, 1369.2130120104734
, 1, 0.4129200416166572, 1.2553408211195747
, 2, 0.009841771733516615, 0.0012010645434380907
, 3, 0.0009467810468705901, 6.649411238042661e-5
c, 0, 0.0075671778153823316, 0.0005159320050902982
, 1, 0.001025623979535352, 2.112185064834278e-5
p, 0, 0.14412672502562263, 0.055704991297469766
, 1, 0.002868673496112846, 9.461573491981863e-5
c, 0, 0.009345807641933684, 0.000473822731593181
, 1, 0.001196525297123482, 2.4494346113297527e-5
p, 0, 0.1096670748550006, 0.022434354729444727
, 1, 0.002170460918276923, 8.020955350449041e-5
c, 0, 0.0156447324515639, 0.0007856844845746768
, 1, 0.0011774878202588858, 1.3046551137569175e-5
p, 0, 0.637103500271432, 0.9044917969770107
, 1, 0.011715907190210957, 0.0010691398945716557
, 2, 0.0009411343278432401, 2.4250200122434256e-5
c, 0, 0.016728030453601855, 0.0006676051911280077
, 1, 0.0006759896184890705, 7.0159927096584825e-6
p, 0, 0.06772937486060486, 0.022106030804489807
, 1, 0.00210521132439493, 7.382385612605739e-5
c, 0, 0.00916736554365761, 0.0005747451957672497
, 1, 0.0003211239102504479, 2.403983443068986e-6
p, 0, 0.13347781231398498, 0.045947697789830114
, 1, 0.0024850305795194134, 5.803684729693273e-5
c, 0, 0.014065481677489677, 0.0007752627444936941
, 1, 0.00044244474660983993, 5.625929608178935e-6
p, 0, 1.1749257076785937, 4.506852172231754
, 1, 0.018267454495954415, 0.0040309618135441205
, 2, 0.0005757129413445843, 1.0365191263837589e-5
c, 0, 0.010146474180332729, 0.0004658350771460364
, 1, 0.00023090119950124185, 3.0206713374637817e-6
p, 0, 0.11311127406963253, 0.028027901606839906
, 1, 0.0014992828123316293, 2.2360613465545825e-5
c, 0, 0.009210411736450194, 0.0003689794020657176
, 1, 0.00019596389283976166, 1.5983923185511443e-6
p, 0, 0.26168781389367596, 0.13253322589154132
, 1, 0.004665648835777612, 0.0001732022096681144
, 2, 0.0003599318522204779, 3.396369329067181e-6
c, 0, 0.006705273500754843, 0.0003013348143650817
, 1, 0.00012445605119599227, 4.678688597064322e-7
p, 0, 0.11142114096858985, 0.020945072392433428
, 1, 0.0025336145724483548, 6.135900806137751e-5
c, 0, 0.006921878389329805, 0.00037369812006539794
, 1, 0.00037460179858564576, 3.1298616621114902e-6
p, 0, 0.020187032315079817, 0.002391840742933354
, 1, 0.0005181443657477573, 5.323553077783608e-6
c, 0, 0.006009844540843053, 0.00020255657811054756
, 1, 8.806136496232646e-5, 3.8918670252410773e-7
p, 0, 0.03991723143282248, 0.007277124692267019
, 1, 0.000623927752077681, 8.87128803476342e-6
c, 0, 0.005567871131278121, 0.0002493840549666696
, 1, 9.249877089911689e-5, 3.3279733175168993e-7
p, 0, 0.048582361959684614, 0.004757770007456257
, 1, 0.0009303377492964409, 1.7607851278207833e-5
c, 0, 0.007103352312290607, 0.0002940034490811739
, 1, 0.00021951136276186285, 1.924447486857866e-6
p, 0, 3.130950922172028, 19.580068565836452
, 1, 0.04073458057310106, 0.012046473498479456
, 2, 0.00109244064047049, 1.972262950604507e-5
c, 0, 0.005405998609546804, 0.00021287751877811513
, 1, 0.00012493519172542813, 4.892877227161476e-7
p, 0, 0.2890046594071829, 0.1800222305047949
, 1, 0.00412349810901851, 0.00013920861616021818
, 2, 0.00022834150914813982, 9.707229298531802e-7
c, 0, 0.006178431475751569, 0.0001841740627750775
, 1, 7.30672748685394e-5, 2.0278066846888595e-7
p, 0, 0.03970306076156138, 0.003977217666100976
, 1, 0.0007949358944500353, 5.9905214948384075e-6
c, 0, 0.0035908570986933185, 0.00016708316433349175
, 1, 9.720197986158523e-5, 2.500543842361158e-7
p, 0, 0.028615474554561253, 0.0032202475442912595
, 1, 0.0004672041629570263, 2.4322923563358166e-6
c, 0, 0.005432874615908889, 0.0001590825531607702
, 1, 5.417238574014345e-5, 1.0002997830783652e-7
p, 0, 0.016148195181730808, 0.0011723052084467852
, 1, 0.00019705607359661766, 7.66774316893072e-7
c, 0, 0.004272704213862025, 0.00016908508502120668
, 1, 4.1689508893757985e-5, 5.6007570054137234e-8
p, 0, 0.018429894688743235, 0.0018430823024923892
, 1, 0.0008414313801328268, 1.0991047531985692e-5
c, 0, 0.00460061034827795, 0.00017023011816763784
, 1, 0.00018622056741968946, 1.399586655646249e-6
p, 0, 0.027686581066523396, 0.0019856995764024957
, 1, 0.00030068147701674107, 3.4000989500003935e-6
c, 0, 0.004544523796035946, 0.0001826420496725868
, 1, 0.00013903770166101085, 5.71817641566657e-7
p, 0, 2.4137652010716875, 11.647411037293843
, 1, 0.038219476877703745, 0.010349375106878745
, 2, 0.0019552922588621955, 4.127116012680725e-5
c, 0, 0.004686153853494375, 0.00018743781424249178
, 1, 0.00023153386335906026, 2.0568325643095976e-6
p, 0, 0.025058123593893568, 0.0021080634994813004
, 1, 0.00023554473565638658, 1.7443630501662255e-6
c, 0, 0.00500723207712796, 0.00014435517236415405
, 1, 9.719316914909298e-5, 3.317938387262946e-7
p, 0, 0.012275423929113783, 0.0010300408051772867
, 1, 0.00025535769890371735, 1.6280102084453361e-6
c, 0, 0.0036332366596377916, 0.00013377487197207397
, 1, 0.00010686225360052969, 3.2659951805457997e-7
p, 0, 0.03147129916498736, 0.0022827076537675142
, 1, 0.0003057486120207454, 3.420359758180586e-6
c, 0, 0.005399090860738165, 0.00017963836984796375
, 1, 0.0002437216900116837, 1.372927954256207e-6
p, 0, 0.013896090386178912, 0.0019164652704682663
, 1, 0.00047256562009955725, 1.2033245940973987e-5
c, 0, 0.0041139602780955326, 0.0001879341444218629
, 1, 0.00011916117194916165, 4.0561769678423414e-7
p, 0, 0.05042873061077458, 0.00684753618240408
, 1, 0.001434865973481393, 3.600508911387808e-5
c, 0, 0.007191902508365871, 0.0003628864992114726
, 1, 0.00044646029727179526, 7.019926566005521e-6
p, 0, 3.8188232087093965, 28.586775191946295
, 1, 0.052241580760721905, 0.022954748461461453
, 2, 0.002203960747860528, 8.089337046088297e-5
c, 0, 0.009095315202162838, 0.0005283089230889436
, 1, 0.0007465277634948926, 1.3291019502167163e-5
p, 0, 4.129947220935104, 34.12084636340942
, 1, 0.061299457029023056, 0.03119208767517724
, 2, 0.001307721933556356, 4.1671689374342246e-5
c, 0, 0.006434150009961702, 0.00034163507121887495
, 1, 0.000598638205738395, 8.008914162081522e-6
p, 0, 0.1330376211729471, 0.045261810228100254
, 1, 0.0027771089703326006, 8.070751370487895e-5
c, 0, 0.008716984310914232, 0.00040618048499245957
, 1, 0.0003306588955286016, 3.427132830609531e-6
p, 0, 0.04947376594084384, 0.009933499462576281
, 1, 0.0007059992425570781, 2.5820879277209836e-5
c, 0, 0.005199906272250796, 0.000217025536087678
, 1, 0.0003697067882320543, 4.053349446278379e-6
p, 0, 0.058241959484284976, 0.008303865277900708
, 1, 0.0011467526757869171, 2.358499759644396e-5
c, 0, 0.007477858524601243, 0.00034315873556743225
, 1, 0.00020764412823359393, 1.5482949728067335e-6
p, 0, 0.04253014968930696, 0.006171278689286331
, 1, 0.0005613243416272663, 7.203417760765928e-6
c, 0, 0.005063967548373745, 0.00022967827583533619
, 1, 0.00011629990027974453, 3.8001414786614834e-7
p, 0, 0.3408294003904392, 0.23529708167545602
, 1, 0.0047006715664403, 0.0002079635952656175
, 2, 0.00019793868907677374, 8.399226771375545e-7
c, 0, 0.006808638620308462, 0.0001997942815231938
, 1, 5.254746153233745e-5, 1.1451162684823724e-7
p, 0, 0.13731547047817094, 0.04181736627421979
, 1, 0.0018949097702116054, 3.613337891178085e-5
c, 0, 0.004500138222377442, 0.0002477696071834453
, 1, 7.220081324088192e-5, 1.7288031155163043e-7
p, 0, 0.03193479289243232, 0.0030640244898457016
, 1, 0.0003337680398043106, 2.3725078720940235e-6
c, 0, 0.007944541994462638, 0.00037890988635322365
, 1, 8.5807805877798e-5, 1.8873978432101997e-7
p, 0, 0.03816479309005756, 0.0052754603635895465
, 1, 0.0002681020054960734, 2.749626998066841e-6
c, 0, 0.0060681159025867204, 0.00028667841952700174
, 1, 6.592776119473091e-5, 1.505940828787893e-7
p, 0, 0.04795267833593385, 0.005214997535037788
, 1, 0.0002594598465202228, 2.5506787471251395e-6
c, 0, 0.004196028527807472, 0.00021610260598536307
, 1, 8.674834750836666e-5, 2.479288191836782e-7
p, 0, 0.013512927186911612, 0.0013175837713508619
, 1, 0.0002530460906904176, 4.046140966830824e-6
c, 0, 0.005210910653629591, 0.00019903842379788656
, 1, 9.893863025805052e-5, 4.832644549099553e-7
p, 0, 0.03840837674208856, 0.005430886926813122
, 1, 0.00041995860842153414, 3.870210296147331e-6
c, 0, 0.003945878737030766, 0.00021132810001309895
, 1, 5.26131018799082e-5, 1.0035108490084761e-7
p, 0, 0.03588907865107131, 0.004396517989553104
, 1, 0.0005635966271144992, 6.369090612962752e-6
c, 0, 0.004524870244151512, 0.00023958354483449263
, 1, 4.662202183822923e-5, 9.894532792421402e-8
p, 0, 0.021626332070130032, 0.00201887486173045
, 1, 0.00026848059668165925, 2.4041853587000336e-6
c, 0, 0.005695892108847601, 0.00022364272170556098
, 1, 5.962896054436497e-5, 1.2474577608285942e-7
p, 0, 0.03667743594754635, 0.0034028763331397697
, 1, 0.0006759818832177108, 6.842749892252952e-6
c, 0, 0.005526400070712128, 0.00020854558397313054
, 1, 0.00012491440790881518, 4.292669008895605e-7
p, 0, 0.705381697145221, 0.9966226908039151
, 1, 0.009932382308922382, 0.000747806428207329
, 2, 0.00023607480134420358, 7.59467802255295e-7
c, 0, 0.005577974550616434, 0.00031861694858916016
, 1, 0.0001230527882505265, 5.233173503460946e-7
p, 0, 0.055576141973201904, 0.008737928002548271
, 1, 0.002689139780856411, 0.00013602541009145034
, 2, 0.0003072563962472721, 2.2017306200274842e-6
c, 0, 0.006768199501645597, 0.0003356243996984722
, 1, 6.029353446386007e-5, 1.47310307143619e-7
p, 0, 0.06280471348754207, 0.012939676326094525
, 1, 0.0014381371081255846, 3.89487729318273e-5
c, 0, 0.007114590847365774, 0.0004202256335914888
, 1, 0.0001450871500603314, 6.748328111242495e-7
p, 0, 122.71921537773936, 30105.76109947024
, 1, 1.533322741983925, 17.04608667989954
, 2, 0.028605504477810198, 0.012130789335392899
, 3, 0.0016221255997420658, 9.950592532664452e-5
c, 0, 0.006070054767255491, 0.0004964761270208755
, 1, 0.00034471092932829555, 5.6598455271083746e-6
p, 0, 0.04376029110883676, 0.011690070755925234
, 1, 0.000792873741905313, 2.1403953165660832e-5
c, 0, 0.009404154166155363, 0.00036707358929146875
, 1, 0.00037378345740303145, 3.510345002111797e-6
p, 0, 0.07402839788558431, 0.019950583718543524
, 1, 0.0012026636724038029, 1.7311015355998195e-5
c, 0, 0.007489481164647475, 0.000370066234414768
, 1, 0.000258151948767199, 1.7803587745665366e-6
p, 0, 0.0743236579537512, 0.012816518137555398
, 1, 0.0012879748020690955, 1.5808130834874678e-5
c, 0, 0.011284491515356416, 0.0007385038538436187
, 1, 0.00013289315804169817, 6.32904531489038e-7
